"Participant","Experiment","Order","Condition","Item","Response","Accuracy","RT","VerbWord","VerbType","L1","OtherLg","Age","Gender","Hand","Group","RespNum","Grammatical","Attractor","Label","Distance","Subject","Verb","Match","NewCond","List","Education","YearsInGermany","AoATurkish","AoAGerman","FqTurkish","FqGerman","FqOther","LengthTurkish","LengthGerman","ContextTurkish","ContextGerman","SelfRateTurkishListening","SelfRateTurkishSpeaking","SelfRateTurkishReading","SelfRateTurkishWriting","SelfRateGermanListening","SelfRateGermanSpeaking","SelfRateGermanReading","SelfRateGermanWriting","SelfRateTurkish","SelfRateGerman"
"M75","offline",25,"a","23","yes",1,1035,"wake_up","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",7,"f","28","no",1,3307,"sit","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",4,"e","19","yes",1,2539,"get_up","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",17,"a","15","yes",1,1601,"speak","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",14,"h","22","yes",0,2018,"get_sick","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",12,"b","24","no",1,2150,"be_late","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",26,"d","18","yes",0,2189,"walk","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",19,"f","4","no",1,2979,"play","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",18,"g","21","yes",1,2941,"faint","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",15,"c","1","yes",1,1851,"work","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",5,"b","8","no",1,1668,"escape","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",32,"g","13","yes",1,5829,"be_cold","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",31,"f","20","no",1,3055,"rejoice","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",9,"d","26","yes",0,1706,"emerge","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",6,"e","11","yes",1,1833,"shiver","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",16,"c","25","yes",1,1547,"cry","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",1,"g","29","yes",1,7865,"jump","unergative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",28,"e","3","yes",1,2661,"have_fun","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",27,"h","30","yes",0,3348,"get_hungry","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",3,"d","10","yes",0,1763,"rest","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M75","offline",2,"b","16","no",1,2399,"get_bored","unaccusative","türkce","ingilizce/korece",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",32,"c","20","no",0,2352,"rejoice","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",16,"h","9","yes",0,5215,"run","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",27,"g","8","yes",1,3683,"escape","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",30,"d","13","yes",0,1650,"be_cold","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",3,"d","29","yes",0,1934,"jump","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",4,"f","15","no",1,3999,"speak","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",31,"d","21","yes",0,1600,"faint","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",1,"c","28","no",0,14225,"sit","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",29,"e","22","yes",1,2357,"get_sick","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",15,"f","31","no",1,3276,"get_angry","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",18,"h","17","yes",0,7429,"walk_around","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",7,"g","16","yes",1,2614,"get_bored","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",19,"b","27","no",1,2550,"die","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",17,"f","23","no",1,2170,"wake_up","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",28,"h","1","yes",0,2932,"work","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",11,"f","7","no",1,2836,"yell","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",22,"e","30","yes",1,2654,"get_hungry","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",13,"a","2","yes",1,1599,"relax","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",2,"a","18","yes",1,3629,"walk","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",26,"g","24","yes",1,3768,"be_late","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",21,"b","19","no",1,2101,"get_up","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",5,"e","14","yes",1,4182,"arrive","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",20,"g","32","yes",1,3000,"get_burned","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",6,"a","10","yes",1,1817,"rest","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",24,"a","26","yes",1,1809,"emerge","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",14,"d","5","yes",0,1943,"swim","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",25,"b","3","no",1,1330,"have_fun","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",10,"c","12","yes",1,4451,"sleep","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",23,"h","25","no",1,3626,"cry","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",8,"c","4","no",0,8518,"play","unergative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",12,"b","11","no",1,2297,"shiver","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M76","offline",9,"e","6","yes",1,3278,"get_lost","unaccusative","türkce","arnavutça/fransizca/ingilizce",21,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",15,"g","10","yes",1,4963,"rest","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",24,"c","22","yes",1,1698,"get_sick","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",2,"b","29","no",1,4099,"jump","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",13,"d","31","yes",0,893,"get_angry","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",9,"c","30","yes",1,1948,"get_hungry","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",17,"g","18","yes",1,4078,"walk","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",21,"d","15","yes",0,2914,"speak","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",28,"c","6","yes",1,2104,"get_lost","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",12,"a","20","yes",1,1572,"rejoice","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",20,"f","25","no",1,16080,"cry","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",19,"a","12","yes",1,1137,"sleep","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",29,"e","16","yes",1,2179,"get_bored","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",30,"g","26","yes",1,3597,"emerge","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",32,"f","17","no",1,3219,"walk_around","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",22,"a","28","yes",1,1104,"sit","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",31,"d","7","yes",0,1346,"yell","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",5,"e","32","yes",1,3418,"get_burned","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",3,"f","9","no",1,2920,"run","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",25,"d","23","yes",0,1710,"wake_up","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",8,"a","4","yes",1,3350,"play","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",16,"b","21","no",1,1843,"faint","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",18,"b","5","no",1,2013,"swim","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",14,"h","27","yes",0,5395,"die","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",6,"f","1","no",1,3397,"work","unergative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"long","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",7,"e","8","yes",1,3093,"escape","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","singular","singular","match","singular-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",27,"h","3","no",1,7903,"have_fun","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",1,"h","19","yes",0,7642,"get_up","unergative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",10,"c","14","yes",1,3248,"arrive","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"short","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",4,"g","2","yes",1,3707,"relax","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","plural","match","plural-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",23,"h","11","yes",0,2249,"shiver","unaccusative","türkce","ingilizce",20,"female","right","monolingual",1,NA,NA,NA,"long","plural","singular","mismatch","plural-singular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M8","offline",26,"b","13","no",1,1362,"be_cold","unaccusative","türkce","ingilizce",20,"female","right","monolingual",0,NA,NA,NA,"short","singular","plural","mismatch","singular-plural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
