"subj","RT","cond","Attractor","Grammaticality","Accuracy","Response","Experiment"
8,0.78116607666,4,"Plural","Ungrammatical",0,1,"Experiment 1"
8,0.564017057419,4,"Plural","Ungrammatical",0,1,"Experiment 1"
8,0.747806072235,2,"Plural","Grammatical",0,0,"Experiment 1"
8,1.13136100769,3,"Singular","Ungrammatical",1,0,"Experiment 1"
8,1.2976911068,3,"Singular","Ungrammatical",0,1,"Experiment 1"
8,1.01503801346,2,"Plural","Grammatical",1,1,"Experiment 1"
8,0.64702296257,4,"Plural","Ungrammatical",1,0,"Experiment 1"
8,0.696378946304,1,"Singular","Grammatical",0,0,"Experiment 1"
8,1.26393508911,1,"Singular","Grammatical",0,0,"Experiment 1"
8,0.629164934158,4,"Plural","Ungrammatical",0,1,"Experiment 1"
8,1.08043193817,3,"Singular","Ungrammatical",1,0,"Experiment 1"
8,0.946768045425,1,"Singular","Grammatical",1,1,"Experiment 1"
8,1.01420879364,3,"Singular","Ungrammatical",1,0,"Experiment 1"
9,0.729157924652,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,0.94761300087,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,0.996566057205,3,"Singular","Ungrammatical",1,0,"Experiment 1"
9,1.04794788361,3,"Singular","Ungrammatical",0,1,"Experiment 1"
9,0.865779876709,3,"Singular","Ungrammatical",0,1,"Experiment 1"
9,0.780966043472,2,"Plural","Grammatical",1,1,"Experiment 1"
9,0.781002044678,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,0.796880960464,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,1.01420402527,1,"Singular","Grammatical",0,0,"Experiment 1"
9,0.779531002045,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,0.746695995331,1,"Singular","Grammatical",1,1,"Experiment 1"
9,0.764196872711,4,"Plural","Ungrammatical",0,1,"Experiment 1"
9,0.947864055634,3,"Singular","Ungrammatical",1,0,"Experiment 1"
9,1.19832015038,3,"Singular","Ungrammatical",1,0,"Experiment 1"
