"Response","RT","Attractor","Grammaticality","Accuracy","Experiment"
1,1.723,"Singular","Grammatical",1,"Experiment 3"
1,1.729,"Singular","Grammatical",1,"Experiment 3"
1,1.734,"Singular","Grammatical",1,"Experiment 3"
1,1.74,"Singular","Grammatical",1,"Experiment 3"
1,1.746,"Singular","Grammatical",1,"Experiment 3"
1,1.751,"Singular","Grammatical",1,"Experiment 3"
1,1.757,"Singular","Grammatical",1,"Experiment 3"
1,1.763,"Singular","Grammatical",1,"Experiment 3"
1,1.77,"Singular","Grammatical",1,"Experiment 3"
1,1.776,"Singular","Grammatical",1,"Experiment 3"
1,1.782,"Singular","Grammatical",1,"Experiment 3"
1,1.789,"Singular","Grammatical",1,"Experiment 3"
1,1.796,"Singular","Grammatical",1,"Experiment 3"
1,1.803,"Singular","Grammatical",1,"Experiment 3"
1,1.81,"Singular","Grammatical",1,"Experiment 3"
1,1.817,"Singular","Grammatical",1,"Experiment 3"
1,1.824,"Singular","Grammatical",1,"Experiment 3"
1,1.832,"Singular","Grammatical",1,"Experiment 3"
1,1.84,"Singular","Grammatical",1,"Experiment 3"
1,1.848,"Singular","Grammatical",1,"Experiment 3"
1,1.856,"Singular","Grammatical",1,"Experiment 3"
1,1.864,"Singular","Grammatical",1,"Experiment 3"
1,1.873,"Singular","Grammatical",1,"Experiment 3"
1,1.882,"Singular","Grammatical",1,"Experiment 3"
1,1.891,"Singular","Grammatical",1,"Experiment 3"
1,1.901,"Singular","Grammatical",1,"Experiment 3"
1,1.911,"Singular","Grammatical",1,"Experiment 3"
1,1.921,"Singular","Grammatical",1,"Experiment 3"
1,1.932,"Singular","Grammatical",1,"Experiment 3"
1,1.943,"Singular","Grammatical",1,"Experiment 3"
1,1.954,"Singular","Grammatical",1,"Experiment 3"
1,1.966,"Singular","Grammatical",1,"Experiment 3"
1,1.978,"Singular","Grammatical",1,"Experiment 3"
1,1.991,"Singular","Grammatical",1,"Experiment 3"
1,2.005,"Singular","Grammatical",1,"Experiment 3"
1,2.019,"Singular","Grammatical",1,"Experiment 3"
1,2.034,"Singular","Grammatical",1,"Experiment 3"
1,2.049,"Singular","Grammatical",1,"Experiment 3"
1,2.066,"Singular","Grammatical",1,"Experiment 3"
1,2.083,"Singular","Grammatical",1,"Experiment 3"
1,2.102,"Singular","Grammatical",1,"Experiment 3"
1,2.121,"Singular","Grammatical",1,"Experiment 3"
1,2.142,"Singular","Grammatical",1,"Experiment 3"
1,2.165,"Singular","Grammatical",1,"Experiment 3"
1,2.19,"Singular","Grammatical",1,"Experiment 3"
1,2.217,"Singular","Grammatical",1,"Experiment 3"
1,2.247,"Singular","Grammatical",1,"Experiment 3"
1,2.279,"Singular","Grammatical",1,"Experiment 3"
1,2.317,"Singular","Grammatical",1,"Experiment 3"
1,2.359,"Singular","Grammatical",1,"Experiment 3"
1,2.408,"Singular","Grammatical",1,"Experiment 3"
1,2.468,"Singular","Grammatical",1,"Experiment 3"
1,2.542,"Singular","Grammatical",1,"Experiment 3"
1,2.642,"Singular","Grammatical",1,"Experiment 3"
1,2.793,"Singular","Grammatical",1,"Experiment 3"
1,3.118,"Singular","Grammatical",1,"Experiment 3"
0,3.273,"Plural","Grammatical",0,"Experiment 3"
0,2.787,"Plural","Grammatical",0,"Experiment 3"
0,2.561,"Plural","Grammatical",0,"Experiment 3"
0,2.412,"Plural","Grammatical",0,"Experiment 3"
0,2.301,"Plural","Grammatical",0,"Experiment 3"
0,2.212,"Plural","Grammatical",0,"Experiment 3"
0,2.138,"Plural","Grammatical",0,"Experiment 3"
0,2.075,"Plural","Grammatical",0,"Experiment 3"
0,2.019,"Plural","Grammatical",0,"Experiment 3"
0,1.97,"Plural","Grammatical",0,"Experiment 3"
0,1.926,"Plural","Grammatical",0,"Experiment 3"
0,1.886,"Plural","Grammatical",0,"Experiment 3"
0,1.849,"Plural","Grammatical",0,"Experiment 3"
0,1.815,"Plural","Grammatical",0,"Experiment 3"
0,1.783,"Plural","Grammatical",0,"Experiment 3"
0,1.754,"Plural","Grammatical",0,"Experiment 3"
0,1.726,"Plural","Grammatical",0,"Experiment 3"
0,1.7,"Plural","Grammatical",0,"Experiment 3"
0,1.676,"Plural","Grammatical",0,"Experiment 3"
0,1.653,"Plural","Grammatical",0,"Experiment 3"
0,1.631,"Plural","Grammatical",0,"Experiment 3"
0,1.61,"Plural","Grammatical",0,"Experiment 3"
0,1.59,"Plural","Grammatical",0,"Experiment 3"
0,1.571,"Plural","Grammatical",0,"Experiment 3"
0,1.552,"Plural","Grammatical",0,"Experiment 3"
0,1.535,"Plural","Grammatical",0,"Experiment 3"
0,1.518,"Plural","Grammatical",0,"Experiment 3"
0,1.502,"Plural","Grammatical",0,"Experiment 3"
0,1.486,"Plural","Grammatical",0,"Experiment 3"
0,1.471,"Plural","Grammatical",0,"Experiment 3"
0,1.456,"Plural","Grammatical",0,"Experiment 3"
0,1.442,"Plural","Grammatical",0,"Experiment 3"
0,1.429,"Plural","Grammatical",0,"Experiment 3"
0,1.415,"Plural","Grammatical",0,"Experiment 3"
0,1.403,"Plural","Grammatical",0,"Experiment 3"
0,1.39,"Plural","Grammatical",0,"Experiment 3"
0,1.378,"Plural","Grammatical",0,"Experiment 3"
0,1.366,"Plural","Grammatical",0,"Experiment 3"
0,1.355,"Plural","Grammatical",0,"Experiment 3"
0,1.344,"Plural","Grammatical",0,"Experiment 3"
0,1.333,"Plural","Grammatical",0,"Experiment 3"
0,1.322,"Plural","Grammatical",0,"Experiment 3"
0,1.312,"Plural","Grammatical",0,"Experiment 3"
0,1.302,"Plural","Grammatical",0,"Experiment 3"
0,1.292,"Plural","Grammatical",0,"Experiment 3"
0,1.283,"Plural","Grammatical",0,"Experiment 3"
0,1.273,"Plural","Grammatical",0,"Experiment 3"
0,1.264,"Plural","Grammatical",0,"Experiment 3"
0,1.255,"Plural","Grammatical",0,"Experiment 3"
0,1.246,"Plural","Grammatical",0,"Experiment 3"
0,1.238,"Plural","Grammatical",0,"Experiment 3"
0,1.229,"Plural","Grammatical",0,"Experiment 3"
0,1.221,"Plural","Grammatical",0,"Experiment 3"
0,1.213,"Plural","Grammatical",0,"Experiment 3"
0,1.205,"Plural","Grammatical",0,"Experiment 3"
0,1.197,"Plural","Grammatical",0,"Experiment 3"
0,1.19,"Plural","Grammatical",0,"Experiment 3"
0,1.182,"Plural","Grammatical",0,"Experiment 3"
0,1.175,"Plural","Grammatical",0,"Experiment 3"
0,1.168,"Plural","Grammatical",0,"Experiment 3"
0,1.161,"Plural","Grammatical",0,"Experiment 3"
0,1.154,"Plural","Grammatical",0,"Experiment 3"
0,1.147,"Plural","Grammatical",0,"Experiment 3"
0,1.14,"Plural","Grammatical",0,"Experiment 3"
0,1.133,"Plural","Grammatical",0,"Experiment 3"
0,1.127,"Plural","Grammatical",0,"Experiment 3"
0,1.12,"Plural","Grammatical",0,"Experiment 3"
0,1.114,"Plural","Grammatical",0,"Experiment 3"
0,1.108,"Plural","Grammatical",0,"Experiment 3"
0,1.102,"Plural","Grammatical",0,"Experiment 3"
0,1.096,"Plural","Grammatical",0,"Experiment 3"
0,1.09,"Plural","Grammatical",0,"Experiment 3"
0,1.084,"Plural","Grammatical",0,"Experiment 3"
0,1.078,"Plural","Grammatical",0,"Experiment 3"
0,1.072,"Plural","Grammatical",0,"Experiment 3"
0,1.067,"Plural","Grammatical",0,"Experiment 3"
0,1.061,"Plural","Grammatical",0,"Experiment 3"
0,1.056,"Plural","Grammatical",0,"Experiment 3"
0,1.05,"Plural","Grammatical",0,"Experiment 3"
0,1.045,"Plural","Grammatical",0,"Experiment 3"
0,1.04,"Plural","Grammatical",0,"Experiment 3"
0,1.034,"Plural","Grammatical",0,"Experiment 3"
0,1.029,"Plural","Grammatical",0,"Experiment 3"
0,1.024,"Plural","Grammatical",0,"Experiment 3"
0,1.019,"Plural","Grammatical",0,"Experiment 3"
0,1.014,"Plural","Grammatical",0,"Experiment 3"
0,1.009,"Plural","Grammatical",0,"Experiment 3"
0,1.004,"Plural","Grammatical",0,"Experiment 3"
0,0.999,"Plural","Grammatical",0,"Experiment 3"
0,0.994,"Plural","Grammatical",0,"Experiment 3"
0,0.99,"Plural","Grammatical",0,"Experiment 3"
0,0.985,"Plural","Grammatical",0,"Experiment 3"
0,0.98,"Plural","Grammatical",0,"Experiment 3"
0,0.976,"Plural","Grammatical",0,"Experiment 3"
0,0.971,"Plural","Grammatical",0,"Experiment 3"
0,0.966,"Plural","Grammatical",0,"Experiment 3"
0,0.962,"Plural","Grammatical",0,"Experiment 3"
0,0.957,"Plural","Grammatical",0,"Experiment 3"
0,0.953,"Plural","Grammatical",0,"Experiment 3"
0,0.948,"Plural","Grammatical",0,"Experiment 3"
0,0.944,"Plural","Grammatical",0,"Experiment 3"
0,0.939,"Plural","Grammatical",0,"Experiment 3"
0,0.935,"Plural","Grammatical",0,"Experiment 3"
0,0.93,"Plural","Grammatical",0,"Experiment 3"
0,0.926,"Plural","Grammatical",0,"Experiment 3"
0,0.921,"Plural","Grammatical",0,"Experiment 3"
0,0.917,"Plural","Grammatical",0,"Experiment 3"
0,0.913,"Plural","Grammatical",0,"Experiment 3"
0,0.908,"Plural","Grammatical",0,"Experiment 3"
0,0.904,"Plural","Grammatical",0,"Experiment 3"
0,0.899,"Plural","Grammatical",0,"Experiment 3"
0,0.895,"Plural","Grammatical",0,"Experiment 3"
0,0.89,"Plural","Grammatical",0,"Experiment 3"
0,0.886,"Plural","Grammatical",0,"Experiment 3"
0,0.881,"Plural","Grammatical",0,"Experiment 3"
0,0.876,"Plural","Grammatical",0,"Experiment 3"
0,0.872,"Plural","Grammatical",0,"Experiment 3"
0,0.867,"Plural","Grammatical",0,"Experiment 3"
0,0.862,"Plural","Grammatical",0,"Experiment 3"
0,0.857,"Plural","Grammatical",0,"Experiment 3"
0,0.852,"Plural","Grammatical",0,"Experiment 3"
0,0.847,"Plural","Grammatical",0,"Experiment 3"
0,0.842,"Plural","Grammatical",0,"Experiment 3"
0,0.836,"Plural","Grammatical",0,"Experiment 3"
0,0.831,"Plural","Grammatical",0,"Experiment 3"
0,0.826,"Plural","Grammatical",0,"Experiment 3"
0,0.82,"Plural","Grammatical",0,"Experiment 3"
0,0.814,"Plural","Grammatical",0,"Experiment 3"
0,0.808,"Plural","Grammatical",0,"Experiment 3"
0,0.802,"Plural","Grammatical",0,"Experiment 3"
0,0.796,"Plural","Grammatical",0,"Experiment 3"
0,0.789,"Plural","Grammatical",0,"Experiment 3"
0,0.783,"Plural","Grammatical",0,"Experiment 3"
0,0.776,"Plural","Grammatical",0,"Experiment 3"
0,0.768,"Plural","Grammatical",0,"Experiment 3"
0,0.761,"Plural","Grammatical",0,"Experiment 3"
0,0.752,"Plural","Grammatical",0,"Experiment 3"
0,0.744,"Plural","Grammatical",0,"Experiment 3"
0,0.735,"Plural","Grammatical",0,"Experiment 3"
0,0.725,"Plural","Grammatical",0,"Experiment 3"
0,0.714,"Plural","Grammatical",0,"Experiment 3"
0,0.702,"Plural","Grammatical",0,"Experiment 3"
0,0.687,"Plural","Grammatical",0,"Experiment 3"
0,0.669,"Plural","Grammatical",0,"Experiment 3"
0,0.643,"Plural","Grammatical",0,"Experiment 3"
1,0.622,"Plural","Grammatical",1,"Experiment 3"
1,0.649,"Plural","Grammatical",1,"Experiment 3"
1,0.663,"Plural","Grammatical",1,"Experiment 3"
1,0.673,"Plural","Grammatical",1,"Experiment 3"
1,0.681,"Plural","Grammatical",1,"Experiment 3"
1,0.688,"Plural","Grammatical",1,"Experiment 3"
1,0.694,"Plural","Grammatical",1,"Experiment 3"
1,0.7,"Plural","Grammatical",1,"Experiment 3"
1,0.705,"Plural","Grammatical",1,"Experiment 3"
1,0.709,"Plural","Grammatical",1,"Experiment 3"
1,0.713,"Plural","Grammatical",1,"Experiment 3"
1,0.718,"Plural","Grammatical",1,"Experiment 3"
1,0.721,"Plural","Grammatical",1,"Experiment 3"
1,0.725,"Plural","Grammatical",1,"Experiment 3"
1,0.728,"Plural","Grammatical",1,"Experiment 3"
1,0.732,"Plural","Grammatical",1,"Experiment 3"
1,0.735,"Plural","Grammatical",1,"Experiment 3"
1,0.738,"Plural","Grammatical",1,"Experiment 3"
1,0.741,"Plural","Grammatical",1,"Experiment 3"
1,0.744,"Plural","Grammatical",1,"Experiment 3"
1,0.747,"Plural","Grammatical",1,"Experiment 3"
1,0.749,"Plural","Grammatical",1,"Experiment 3"
1,0.752,"Plural","Grammatical",1,"Experiment 3"
1,0.754,"Plural","Grammatical",1,"Experiment 3"
1,0.757,"Plural","Grammatical",1,"Experiment 3"
1,0.759,"Plural","Grammatical",1,"Experiment 3"
1,0.762,"Plural","Grammatical",1,"Experiment 3"
1,0.764,"Plural","Grammatical",1,"Experiment 3"
1,0.766,"Plural","Grammatical",1,"Experiment 3"
1,0.769,"Plural","Grammatical",1,"Experiment 3"
1,0.771,"Plural","Grammatical",1,"Experiment 3"
1,0.773,"Plural","Grammatical",1,"Experiment 3"
1,0.775,"Plural","Grammatical",1,"Experiment 3"
1,0.777,"Plural","Grammatical",1,"Experiment 3"
1,0.779,"Plural","Grammatical",1,"Experiment 3"
1,0.781,"Plural","Grammatical",1,"Experiment 3"
1,0.783,"Plural","Grammatical",1,"Experiment 3"
1,0.785,"Plural","Grammatical",1,"Experiment 3"
1,0.787,"Plural","Grammatical",1,"Experiment 3"
1,0.789,"Plural","Grammatical",1,"Experiment 3"
1,0.791,"Plural","Grammatical",1,"Experiment 3"
1,0.792,"Plural","Grammatical",1,"Experiment 3"
1,0.794,"Plural","Grammatical",1,"Experiment 3"
1,0.796,"Plural","Grammatical",1,"Experiment 3"
1,0.798,"Plural","Grammatical",1,"Experiment 3"
1,0.799,"Plural","Grammatical",1,"Experiment 3"
1,0.801,"Plural","Grammatical",1,"Experiment 3"
1,0.803,"Plural","Grammatical",1,"Experiment 3"
1,0.804,"Plural","Grammatical",1,"Experiment 3"
1,0.806,"Plural","Grammatical",1,"Experiment 3"
1,0.808,"Plural","Grammatical",1,"Experiment 3"
1,0.809,"Plural","Grammatical",1,"Experiment 3"
1,0.811,"Plural","Grammatical",1,"Experiment 3"
1,0.812,"Plural","Grammatical",1,"Experiment 3"
1,0.814,"Plural","Grammatical",1,"Experiment 3"
1,0.816,"Plural","Grammatical",1,"Experiment 3"
1,0.817,"Plural","Grammatical",1,"Experiment 3"
1,0.819,"Plural","Grammatical",1,"Experiment 3"
1,0.82,"Plural","Grammatical",1,"Experiment 3"
1,0.822,"Plural","Grammatical",1,"Experiment 3"
1,0.823,"Plural","Grammatical",1,"Experiment 3"
1,0.824,"Plural","Grammatical",1,"Experiment 3"
1,0.826,"Plural","Grammatical",1,"Experiment 3"
1,0.827,"Plural","Grammatical",1,"Experiment 3"
1,0.829,"Plural","Grammatical",1,"Experiment 3"
1,0.83,"Plural","Grammatical",1,"Experiment 3"
1,0.832,"Plural","Grammatical",1,"Experiment 3"
1,0.833,"Plural","Grammatical",1,"Experiment 3"
1,0.834,"Plural","Grammatical",1,"Experiment 3"
1,0.836,"Plural","Grammatical",1,"Experiment 3"
1,0.837,"Plural","Grammatical",1,"Experiment 3"
1,0.838,"Plural","Grammatical",1,"Experiment 3"
1,0.84,"Plural","Grammatical",1,"Experiment 3"
1,0.841,"Plural","Grammatical",1,"Experiment 3"
1,0.842,"Plural","Grammatical",1,"Experiment 3"
1,0.844,"Plural","Grammatical",1,"Experiment 3"
1,0.845,"Plural","Grammatical",1,"Experiment 3"
1,0.846,"Plural","Grammatical",1,"Experiment 3"
1,0.848,"Plural","Grammatical",1,"Experiment 3"
1,0.849,"Plural","Grammatical",1,"Experiment 3"
1,0.85,"Plural","Grammatical",1,"Experiment 3"
1,0.851,"Plural","Grammatical",1,"Experiment 3"
1,0.853,"Plural","Grammatical",1,"Experiment 3"
1,0.854,"Plural","Grammatical",1,"Experiment 3"
1,0.855,"Plural","Grammatical",1,"Experiment 3"
1,0.856,"Plural","Grammatical",1,"Experiment 3"
1,0.857,"Plural","Grammatical",1,"Experiment 3"
1,0.859,"Plural","Grammatical",1,"Experiment 3"
1,0.86,"Plural","Grammatical",1,"Experiment 3"
1,0.861,"Plural","Grammatical",1,"Experiment 3"
1,0.862,"Plural","Grammatical",1,"Experiment 3"
1,0.863,"Plural","Grammatical",1,"Experiment 3"
1,0.865,"Plural","Grammatical",1,"Experiment 3"
1,0.866,"Plural","Grammatical",1,"Experiment 3"
1,0.867,"Plural","Grammatical",1,"Experiment 3"
1,0.868,"Plural","Grammatical",1,"Experiment 3"
1,0.869,"Plural","Grammatical",1,"Experiment 3"
1,0.87,"Plural","Grammatical",1,"Experiment 3"
1,0.872,"Plural","Grammatical",1,"Experiment 3"
1,0.873,"Plural","Grammatical",1,"Experiment 3"
1,0.874,"Plural","Grammatical",1,"Experiment 3"
1,0.875,"Plural","Grammatical",1,"Experiment 3"
1,0.876,"Plural","Grammatical",1,"Experiment 3"
1,0.877,"Plural","Grammatical",1,"Experiment 3"
1,0.878,"Plural","Grammatical",1,"Experiment 3"
1,0.879,"Plural","Grammatical",1,"Experiment 3"
1,0.88,"Plural","Grammatical",1,"Experiment 3"
1,0.882,"Plural","Grammatical",1,"Experiment 3"
1,0.883,"Plural","Grammatical",1,"Experiment 3"
1,0.884,"Plural","Grammatical",1,"Experiment 3"
1,0.885,"Plural","Grammatical",1,"Experiment 3"
1,0.886,"Plural","Grammatical",1,"Experiment 3"
1,0.887,"Plural","Grammatical",1,"Experiment 3"
1,0.888,"Plural","Grammatical",1,"Experiment 3"
1,0.889,"Plural","Grammatical",1,"Experiment 3"
1,0.89,"Plural","Grammatical",1,"Experiment 3"
1,0.891,"Plural","Grammatical",1,"Experiment 3"
1,0.892,"Plural","Grammatical",1,"Experiment 3"
1,0.893,"Plural","Grammatical",1,"Experiment 3"
1,0.894,"Plural","Grammatical",1,"Experiment 3"
1,0.895,"Plural","Grammatical",1,"Experiment 3"
1,0.896,"Plural","Grammatical",1,"Experiment 3"
1,0.897,"Plural","Grammatical",1,"Experiment 3"
1,0.898,"Plural","Grammatical",1,"Experiment 3"
1,0.899,"Plural","Grammatical",1,"Experiment 3"
1,0.9,"Plural","Grammatical",1,"Experiment 3"
1,0.901,"Plural","Grammatical",1,"Experiment 3"
1,0.902,"Plural","Grammatical",1,"Experiment 3"
1,0.903,"Plural","Grammatical",1,"Experiment 3"
1,0.904,"Plural","Grammatical",1,"Experiment 3"
1,0.905,"Plural","Grammatical",1,"Experiment 3"
1,0.906,"Plural","Grammatical",1,"Experiment 3"
1,0.907,"Plural","Grammatical",1,"Experiment 3"
1,0.908,"Plural","Grammatical",1,"Experiment 3"
1,0.909,"Plural","Grammatical",1,"Experiment 3"
1,0.91,"Plural","Grammatical",1,"Experiment 3"
1,0.911,"Plural","Grammatical",1,"Experiment 3"
1,0.912,"Plural","Grammatical",1,"Experiment 3"
1,0.913,"Plural","Grammatical",1,"Experiment 3"
1,0.914,"Plural","Grammatical",1,"Experiment 3"
1,0.915,"Plural","Grammatical",1,"Experiment 3"
1,0.916,"Plural","Grammatical",1,"Experiment 3"
1,0.917,"Plural","Grammatical",1,"Experiment 3"
1,0.918,"Plural","Grammatical",1,"Experiment 3"
1,0.919,"Plural","Grammatical",1,"Experiment 3"
1,0.92,"Plural","Grammatical",1,"Experiment 3"
1,0.921,"Plural","Grammatical",1,"Experiment 3"
1,0.922,"Plural","Grammatical",1,"Experiment 3"
1,0.923,"Plural","Grammatical",1,"Experiment 3"
1,0.924,"Plural","Grammatical",1,"Experiment 3"
1,0.925,"Plural","Grammatical",1,"Experiment 3"
1,0.926,"Plural","Grammatical",1,"Experiment 3"
1,0.927,"Plural","Grammatical",1,"Experiment 3"
1,0.927,"Plural","Grammatical",1,"Experiment 3"
1,0.928,"Plural","Grammatical",1,"Experiment 3"
1,0.929,"Plural","Grammatical",1,"Experiment 3"
1,0.93,"Plural","Grammatical",1,"Experiment 3"
1,0.931,"Plural","Grammatical",1,"Experiment 3"
1,0.932,"Plural","Grammatical",1,"Experiment 3"
1,0.933,"Plural","Grammatical",1,"Experiment 3"
1,0.934,"Plural","Grammatical",1,"Experiment 3"
1,0.935,"Plural","Grammatical",1,"Experiment 3"
1,0.936,"Plural","Grammatical",1,"Experiment 3"
1,0.937,"Plural","Grammatical",1,"Experiment 3"
1,0.938,"Plural","Grammatical",1,"Experiment 3"
1,0.939,"Plural","Grammatical",1,"Experiment 3"
1,0.939,"Plural","Grammatical",1,"Experiment 3"
1,0.94,"Plural","Grammatical",1,"Experiment 3"
1,0.941,"Plural","Grammatical",1,"Experiment 3"
1,0.942,"Plural","Grammatical",1,"Experiment 3"
1,0.943,"Plural","Grammatical",1,"Experiment 3"
1,0.944,"Plural","Grammatical",1,"Experiment 3"
1,0.945,"Plural","Grammatical",1,"Experiment 3"
1,0.946,"Plural","Grammatical",1,"Experiment 3"
1,0.947,"Plural","Grammatical",1,"Experiment 3"
1,0.948,"Plural","Grammatical",1,"Experiment 3"
1,0.949,"Plural","Grammatical",1,"Experiment 3"
1,0.949,"Plural","Grammatical",1,"Experiment 3"
1,0.95,"Plural","Grammatical",1,"Experiment 3"
1,0.951,"Plural","Grammatical",1,"Experiment 3"
1,0.952,"Plural","Grammatical",1,"Experiment 3"
1,0.953,"Plural","Grammatical",1,"Experiment 3"
1,0.954,"Plural","Grammatical",1,"Experiment 3"
1,0.955,"Plural","Grammatical",1,"Experiment 3"
1,0.956,"Plural","Grammatical",1,"Experiment 3"
1,0.957,"Plural","Grammatical",1,"Experiment 3"
1,0.958,"Plural","Grammatical",1,"Experiment 3"
1,0.958,"Plural","Grammatical",1,"Experiment 3"
1,0.959,"Plural","Grammatical",1,"Experiment 3"
1,0.96,"Plural","Grammatical",1,"Experiment 3"
1,0.961,"Plural","Grammatical",1,"Experiment 3"
1,0.962,"Plural","Grammatical",1,"Experiment 3"
1,0.963,"Plural","Grammatical",1,"Experiment 3"
1,0.964,"Plural","Grammatical",1,"Experiment 3"
1,0.965,"Plural","Grammatical",1,"Experiment 3"
1,0.965,"Plural","Grammatical",1,"Experiment 3"
1,0.966,"Plural","Grammatical",1,"Experiment 3"
1,0.967,"Plural","Grammatical",1,"Experiment 3"
1,0.968,"Plural","Grammatical",1,"Experiment 3"
1,0.969,"Plural","Grammatical",1,"Experiment 3"
1,0.97,"Plural","Grammatical",1,"Experiment 3"
1,0.971,"Plural","Grammatical",1,"Experiment 3"
1,0.972,"Plural","Grammatical",1,"Experiment 3"
1,0.973,"Plural","Grammatical",1,"Experiment 3"
1,0.973,"Plural","Grammatical",1,"Experiment 3"
1,0.974,"Plural","Grammatical",1,"Experiment 3"
1,0.975,"Plural","Grammatical",1,"Experiment 3"
1,0.976,"Plural","Grammatical",1,"Experiment 3"
1,0.977,"Plural","Grammatical",1,"Experiment 3"
1,0.978,"Plural","Grammatical",1,"Experiment 3"
1,0.979,"Plural","Grammatical",1,"Experiment 3"
1,0.98,"Plural","Grammatical",1,"Experiment 3"
1,0.98,"Plural","Grammatical",1,"Experiment 3"
1,0.981,"Plural","Grammatical",1,"Experiment 3"
1,0.982,"Plural","Grammatical",1,"Experiment 3"
1,0.983,"Plural","Grammatical",1,"Experiment 3"
1,0.984,"Plural","Grammatical",1,"Experiment 3"
1,0.985,"Plural","Grammatical",1,"Experiment 3"
