"subj","item","condition","sentence","rt","Verb","Experiment","Attractor","Grammaticality","Accuracy"
"248",22,1,"The manager of the archive probably remembers",1279.6049118,"Lexical","Experiment 3","Singular","Grammatical",0
"248",41,4,"The editor of the books hardly work",997.505903244,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",58,1,"The bill from the accountant always arrives",1632.00283051,"Lexical","Experiment 3","Singular","Grammatical",1
"248",6,1,"The car near the garage frequently stalls",1031.58283234,"Lexical","Experiment 3","Singular","Grammatical",1
"248",27,2,"The worker at the factories never steals",1814.91422653,"Lexical","Experiment 3","Plural","Grammatical",0
"248",39,2,"The composer of the operas never speaks",999000,"Lexical","Experiment 3","Plural","Grammatical",0
"248",1,4,"The slogan on the posters really surprise",1196.77591324,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",14,1,"The entrance to the laboratory unexpectedly closes",1331.67886734,"Lexical","Experiment 3","Singular","Grammatical",0
"248",4,3,"The picture on the postcard frequently amaze",2431.27989769,"Lexical","Experiment 3","Singular","Ungrammatical",0
"248",29,4,"The principal of the schools rarely snap",2449.7988224,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",16,3,"The student with the backpack probably study",1096.71592712,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",28,3,"The advisor of the student carefully read",730.980157852,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",50,1,"The announcement about the game never plays",1297.6038456,"Lexical","Experiment 3","Singular","Grammatical",0
"248",56,3,"The helicopter of the executive never crash",1365.32783508,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",60,3,"The museum with the sculpture always amaze",1013.00311089,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",26,1,"The light in the hallway unexpectedly changes",930.852890015,"Lexical","Experiment 3","Singular","Grammatical",1
"248",38,1,"The picture of the politician apparently offends",2114.86506462,"Lexical","Experiment 3","Singular","Grammatical",0
"248",54,1,"The envelope for the application always rips",981.542110443,"Lexical","Experiment 3","Singular","Grammatical",0
"248",49,4,"The lane for the buses apparently help",1065.21701813,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",45,4,"The volunteer in the villages frequently dream",1364.76993561,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",32,3,"The office of the accountant apparently stink",1548.36392403,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",24,3,"The service by the preacher potentially help",1214.7769928,"Lexical","Experiment 3","Singular","Ungrammatical",1
"248",9,4,"The memo from the accountants usually bore",2116.22405052,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",21,4,"The record from the singers frequently play",1114.26901817,"Lexical","Experiment 3","Plural","Ungrammatical",1
"248",40,3,"The teacher with the certificate frequently rant",1431.17904663,"Lexical","Experiment 3","Singular","Ungrammatical",0
"248",12,3,"The check from the stockbroker always clear",880.253076553,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",24,4,"The service by the preachers potentially help",581.279039383,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",56,4,"The helicopter of the executives never crash",697.557926178,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",52,4,"The claim by the judges needlessly provoke",1232.38682747,"Lexical","Experiment 3","Plural","Ungrammatical",0
"249",55,3,"The advertisement for the club always work",1180.727005,"Lexical","Experiment 3","Singular","Ungrammatical",0
"249",51,3,"The proposal about the park supposedly work",1664.58392143,"Lexical","Experiment 3","Singular","Ungrammatical",0
"249",34,2,"The input from the consultants always interferes",1198.2460022,"Lexical","Experiment 3","Plural","Grammatical",0
"249",1,1,"The slogan on the poster really surprises",1331.32696152,"Lexical","Experiment 3","Singular","Grammatical",1
"249",5,1,"The problem with the school unfortunately remains",1681.71095848,"Lexical","Experiment 3","Singular","Grammatical",0
"249",23,3,"The pamphlet from the agency foolishly plagiarize",1213.77301216,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",27,3,"The worker at the factory never steal",1348.40989113,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",50,2,"The announcement about the games never plays",812.589883804,"Lexical","Experiment 3","Plural","Grammatical",0
"249",6,2,"The car near the garages frequently stalls",514.132976532,"Lexical","Experiment 3","Plural","Grammatical",0
"249",54,2,"The envelope for the applications always rips",981.649160385,"Lexical","Experiment 3","Plural","Grammatical",1
"249",10,2,"The letter from the lawyers supposedly intimidates",1597.55992889,"Lexical","Experiment 3","Plural","Grammatical",1
"249",42,2,"The applicant for the awards supposedly astonishes",947.17502594,"Lexical","Experiment 3","Plural","Grammatical",0
"249",12,4,"The check from the stockbrokers always clear",630.587100983,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",22,2,"The manager of the archives probably remembers",795.517206192,"Lexical","Experiment 3","Plural","Grammatical",1
"249",2,2,"The label on the bottles usually rips",1415.95888138,"Lexical","Experiment 3","Plural","Grammatical",1
"249",35,3,"The assistant for the lab rarely sleep",1848.48403931,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",47,3,"The dream about the castle frequently repeat",847.39112854,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",21,1,"The record from the singer frequently plays",1430.44090271,"Lexical","Experiment 3","Singular","Grammatical",1
"249",4,4,"The picture on the postcards frequently amaze",979.979038239,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",57,1,"The contract for the actor rarely satisfies",931.052923203,"Lexical","Experiment 3","Singular","Grammatical",1
"249",15,3,"The apartment with the leak allegedly stink",1332.16285706,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",49,1,"The lane for the bus apparently helps",1315.20414352,"Lexical","Experiment 3","Singular","Grammatical",1
"249",18,2,"The paint on the fences often changes",1814.74900246,"Lexical","Experiment 3","Plural","Grammatical",1
"249",19,3,"The argument about the bill never end",831.619024277,"Lexical","Experiment 3","Singular","Ungrammatical",0
"249",33,1,"The actor in the film sometimes cries",1232.7439785,"Lexical","Experiment 3","Singular","Grammatical",1
"249",26,2,"The light in the hallways unexpectedly changes",631.088018417,"Lexical","Experiment 3","Plural","Grammatical",1
"249",48,4,"The story about the goats always delight",1130.96499443,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",45,1,"The volunteer in the village frequently dreams",1064.80908394,"Lexical","Experiment 3","Singular","Grammatical",1
"249",28,4,"The advisor of the students carefully read",1081.17198944,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",60,4,"The museum with the sculptures always amaze",513.998985291,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",38,2,"The picture of the politicians apparently offends",362.681865692,"Lexical","Experiment 3","Plural","Grammatical",0
"249",59,3,"The friend of the nurse frequently visit",530.766010284,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",20,4,"The map of the creeks always confuse",880.50699234,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",29,1,"The principal of the school rarely snaps",932.193040848,"Lexical","Experiment 3","Singular","Grammatical",1
"249",41,1,"The editor of the book hardly works",730.557918549,"Lexical","Experiment 3","Singular","Grammatical",0
"249",17,1,"The paycheck for the maid always arrives",581.333875656,"Lexical","Experiment 3","Singular","Grammatical",0
"249",7,3,"The typo in the book always confuse",463.006019592,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",43,3,"The office with the computer still smell",565.062046051,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",31,3,"The soldier by the tank impatiently wait",580.405950546,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",30,2,"The memo for the executives suddenly ends",916.042089462,"Lexical","Experiment 3","Plural","Grammatical",1
"249",13,1,"The door to the office unfortunately sticks",28.7399291992,"Lexical","Experiment 3","Singular","Grammatical",0
"249",25,1,"The leader of the riot frequently resists",480.265140533,"Lexical","Experiment 3","Singular","Grammatical",0
"249",40,4,"The teacher with the certificates frequently rant",631.083965302,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",37,1,"The star of the musical always sings",664.356946945,"Lexical","Experiment 3","Singular","Grammatical",1
"249",44,4,"The demonstrator at the rallies repeatedly yell",646.548032761,"Lexical","Experiment 3","Plural","Ungrammatical",0
"249",11,3,"The warning from the expert never change",463.593959808,"Lexical","Experiment 3","Singular","Ungrammatical",0
"249",39,3,"The composer of the opera never speak",1882.04503059,"Lexical","Experiment 3","Singular","Ungrammatical",1
"249",53,1,"The paper from the student clearly succeeds",478.97195816,"Lexical","Experiment 3","Singular","Grammatical",0
"249",9,1,"The memo from the accountant usually bores",296.276092529,"Lexical","Experiment 3","Singular","Grammatical",0
"249",16,4,"The student with the backpacks probably study",329.601049423,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",32,4,"The office of the accountants apparently stink",347.163200378,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",58,2,"The bill from the accountants always arrives",514.142990112,"Lexical","Experiment 3","Plural","Grammatical",0
"249",14,2,"The entrance to the laboratories unexpectedly closes",413.964986801,"Lexical","Experiment 3","Plural","Grammatical",0
"249",36,4,"The courier with the messages usually run",463.653802872,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",46,2,"The assistant to the politicians sometimes interjects",678.591012955,"Lexical","Experiment 3","Plural","Grammatical",0
"249",8,4,"The neighborhood with the museums always recover",496.919155121,"Lexical","Experiment 3","Plural","Ungrammatical",1
"249",3,3,"The wall with the advertisement often change",380.553007126,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",60,3,"The museum with the sculpture always amaze",878.745079041,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",13,4,"The door to the offices unfortunately stick",846.69303894,"Lexical","Experiment 3","Plural","Ungrammatical",0
"252",33,4,"The actor in the films sometimes cry",864.732980728,"Lexical","Experiment 3","Plural","Ungrammatical",1
"252",30,1,"The memo for the executive suddenly ends",1666.67795181,"Lexical","Experiment 3","Singular","Grammatical",1
"252",11,2,"The warning from the experts never changes",1231.1091423,"Lexical","Experiment 3","Plural","Grammatical",1
"252",50,1,"The announcement about the game never plays",763.636827469,"Lexical","Experiment 3","Singular","Grammatical",1
"252",58,1,"The bill from the accountant always arrives",797.786951065,"Lexical","Experiment 3","Singular","Grammatical",1
"252",4,3,"The picture on the postcard frequently amaze",730.270862579,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",23,2,"The pamphlet from the agencies foolishly plagiarizes",745.685815811,"Lexical","Experiment 3","Plural","Grammatical",1
"252",52,3,"The claim by the judge needlessly provoke",897.186040878,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",22,1,"The manager of the archive probably remembers",912.305116653,"Lexical","Experiment 3","Singular","Grammatical",1
"252",38,1,"The picture of the politician apparently offends",1030.76195717,"Lexical","Experiment 3","Singular","Grammatical",1
"252",47,2,"The dream about the castles frequently repeats",847.245931625,"Lexical","Experiment 3","Plural","Grammatical",1
"252",18,1,"The paint on the fence often changes",747.431993484,"Lexical","Experiment 3","Singular","Grammatical",1
"252",20,3,"The map of the creek always confuse",895.999908447,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",37,4,"The star of the musicals always sing",681.581020355,"Lexical","Experiment 3","Plural","Ungrammatical",1
"252",57,4,"The contract for the actors rarely satisfy",663.913011551,"Lexical","Experiment 3","Plural","Ungrammatical",1
"252",25,4,"The leader of the riots frequently resist",629.945039749,"Lexical","Experiment 3","Plural","Ungrammatical",1
"252",10,1,"The letter from the lawyer supposedly intimidates",697.684049606,"Lexical","Experiment 3","Singular","Grammatical",1
"252",51,2,"The proposal about the parks supposedly works",613.569974899,"Lexical","Experiment 3","Plural","Grammatical",1
"252",46,1,"The assistant to the politician sometimes interjects",829.186916351,"Lexical","Experiment 3","Singular","Grammatical",1
"252",49,4,"The lane for the buses apparently help",648.928165436,"Lexical","Experiment 3","Plural","Ungrammatical",1
"252",36,3,"The courier with the message usually run",630.450963974,"Lexical","Experiment 3","Singular","Ungrammatical",1
"252",7,2,"The typo in the books always confuses",913.141012192,"Lexical","Experiment 3","Plural","Grammatical",1
"252",40,3,"The teacher with the certificate frequently rant",563.832998276,"Lexical","Experiment 3","Singular","Ungrammatical",1
