"","V1","V2","Attractor","Grammaticality","Experiment"
"6541",0.34,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6542",0.35,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6543",0.36,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6544",0.37,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6545",0.38,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6546",0.39,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6547",0.4,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6548",0.41,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6549",0.42,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6550",0.43,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6551",0.44,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6552",0.45,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6553",0.46,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6554",0.47,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6555",0.48,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6556",0.49,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6557",0.5,0.899696282735895,"Match","Ungrammatical","Experiment 2"
"6558",0.51,0.899696291368127,"Match","Ungrammatical","Experiment 2"
"6559",0.52,0.899696331981522,"Match","Ungrammatical","Experiment 2"
"6560",0.53,0.899696443675936,"Match","Ungrammatical","Experiment 2"
"6561",0.54,0.899696733018374,"Match","Ungrammatical","Experiment 2"
"6562",0.55,0.89969756727373,"Match","Ungrammatical","Experiment 2"
"6563",0.56,0.899701017949386,"Match","Ungrammatical","Experiment 2"
"6564",0.57,0.899709972619601,"Match","Ungrammatical","Experiment 2"
"6565",0.58,0.899731866003646,"Match","Ungrammatical","Experiment 2"
"6566",0.59,0.899773486444372,"Match","Ungrammatical","Experiment 2"
"6567",0.6,0.899843843731001,"Match","Ungrammatical","Experiment 2"
"6568",0.61,0.899952870812088,"Match","Ungrammatical","Experiment 2"
"6569",0.62,0.900107089380266,"Match","Ungrammatical","Experiment 2"
"6570",0.63,0.900314845191866,"Match","Ungrammatical","Experiment 2"
"6571",0.64,0.900582305404179,"Match","Ungrammatical","Experiment 2"
"6572",0.65,0.900913739717093,"Match","Ungrammatical","Experiment 2"
"6573",0.66,0.901313813042232,"Match","Ungrammatical","Experiment 2"
"6574",0.67,0.90178510734232,"Match","Ungrammatical","Experiment 2"
"6575",0.68,0.902329733350537,"Match","Ungrammatical","Experiment 2"
"6576",0.69,0.902949268015337,"Match","Ungrammatical","Experiment 2"
"6577",0.7,0.903644304372698,"Match","Ungrammatical","Experiment 2"
"6578",0.71,0.904415256685214,"Match","Ungrammatical","Experiment 2"
"6579",0.72,0.905261897190543,"Match","Ungrammatical","Experiment 2"
"6580",0.73,0.906183856138585,"Match","Ungrammatical","Experiment 2"
"6581",0.74,0.907180366255891,"Match","Ungrammatical","Experiment 2"
"6582",0.75,0.908250368626667,"Match","Ungrammatical","Experiment 2"
"6583",0.76,0.909392959289414,"Match","Ungrammatical","Experiment 2"
"6584",0.77,0.910606684275029,"Match","Ungrammatical","Experiment 2"
"6585",0.78,0.911890215380918,"Match","Ungrammatical","Experiment 2"
"6586",0.79,0.913242243531602,"Match","Ungrammatical","Experiment 2"
"6587",0.8,0.914660971823692,"Match","Ungrammatical","Experiment 2"
"6588",0.81,0.916144906868738,"Match","Ungrammatical","Experiment 2"
"6589",0.82,0.917691979275346,"Match","Ungrammatical","Experiment 2"
"6590",0.83,0.919297613499467,"Match","Ungrammatical","Experiment 2"
"6591",0.84,0.920956901360151,"Match","Ungrammatical","Experiment 2"
"6592",0.85,0.922661030356309,"Match","Ungrammatical","Experiment 2"
"6593",0.86,0.92439923624087,"Match","Ungrammatical","Experiment 2"
"6594",0.87,0.926163051464328,"Match","Ungrammatical","Experiment 2"
"6595",0.88,0.927940500338092,"Match","Ungrammatical","Experiment 2"
"6596",0.89,0.929722839136835,"Match","Ungrammatical","Experiment 2"
"6597",0.9,0.931502211337296,"Match","Ungrammatical","Experiment 2"
"6598",0.91,0.933270188804875,"Match","Ungrammatical","Experiment 2"
"6599",0.92,0.935021796465153,"Match","Ungrammatical","Experiment 2"
"6600",0.93,0.936751656698573,"Match","Ungrammatical","Experiment 2"
"6601",0.94,0.9384553961597,"Match","Ungrammatical","Experiment 2"
"6602",0.95,0.940130460891412,"Match","Ungrammatical","Experiment 2"
"6603",0.96,0.941773972958119,"Match","Ungrammatical","Experiment 2"
"6604",0.97,0.943384106513761,"Match","Ungrammatical","Experiment 2"
"6605",0.98,0.944959686584773,"Match","Ungrammatical","Experiment 2"
"6606",0.99,0.94649959038422,"Match","Ungrammatical","Experiment 2"
"6607",1,0.9480033297091,"Match","Ungrammatical","Experiment 2"
"6608",1.01,0.949470568548985,"Match","Ungrammatical","Experiment 2"
"6609",1.02,0.950901237046843,"Match","Ungrammatical","Experiment 2"
"6610",1.03,0.952295455606012,"Match","Ungrammatical","Experiment 2"
"6611",1.04,0.953653460030284,"Match","Ungrammatical","Experiment 2"
"6612",1.05,0.954975715298878,"Match","Ungrammatical","Experiment 2"
"6613",1.06,0.956262611012609,"Match","Ungrammatical","Experiment 2"
"6614",1.07,0.957514753918931,"Match","Ungrammatical","Experiment 2"
"6615",1.08,0.958732816974528,"Match","Ungrammatical","Experiment 2"
"6616",1.09,0.959917339761603,"Match","Ungrammatical","Experiment 2"
"6617",1.1,0.961069129753515,"Match","Ungrammatical","Experiment 2"
"6618",1.11,0.962188882365118,"Match","Ungrammatical","Experiment 2"
"6619",1.12,0.963277257299187,"Match","Ungrammatical","Experiment 2"
"6620",1.13,0.964335130959965,"Match","Ungrammatical","Experiment 2"
"6621",1.14,0.96536314019434,"Match","Ungrammatical","Experiment 2"
"6622",1.15,0.966362046429932,"Match","Ungrammatical","Experiment 2"
"6623",1.16,0.967332694669006,"Match","Ungrammatical","Experiment 2"
"6624",1.17,0.968275676969384,"Match","Ungrammatical","Experiment 2"
"6625",1.18,0.969191800513878,"Match","Ungrammatical","Experiment 2"
"6626",1.19,0.970081827155589,"Match","Ungrammatical","Experiment 2"
"6627",1.2,0.970946336506082,"Match","Ungrammatical","Experiment 2"
"6628",1.21,0.971786134508794,"Match","Ungrammatical","Experiment 2"
"6629",1.22,0.972601871148192,"Match","Ungrammatical","Experiment 2"
"6630",1.23,0.973394146806089,"Match","Ungrammatical","Experiment 2"
"6631",1.24,0.974163725565318,"Match","Ungrammatical","Experiment 2"
"6632",1.25,0.974911146918004,"Match","Ungrammatical","Experiment 2"
"6633",1.26,0.975637044194636,"Match","Ungrammatical","Experiment 2"
"6634",1.27,0.976342102987699,"Match","Ungrammatical","Experiment 2"
"6635",1.28,0.977026797014669,"Match","Ungrammatical","Experiment 2"
"6636",1.29,0.977691763697094,"Match","Ungrammatical","Experiment 2"
"6637",1.3,0.978337596680975,"Match","Ungrammatical","Experiment 2"
"6638",1.31,0.978964743484275,"Match","Ungrammatical","Experiment 2"
"6639",1.32,0.97957382113937,"Match","Ungrammatical","Experiment 2"
"6640",1.33,0.98016532439723,"Match","Ungrammatical","Experiment 2"
"6641",1.34,0.980739706194529,"Match","Ungrammatical","Experiment 2"
"6642",1.35,0.981297540890143,"Match","Ungrammatical","Experiment 2"
"6643",1.36,0.981839232761124,"Match","Ungrammatical","Experiment 2"
"6644",1.37,0.982365253129333,"Match","Ungrammatical","Experiment 2"
"6645",1.38,0.982876111588267,"Match","Ungrammatical","Experiment 2"
"6646",1.39,0.983372159131874,"Match","Ungrammatical","Experiment 2"
"6647",1.4,0.983853866164035,"Match","Ungrammatical","Experiment 2"
"6648",1.41,0.984321670911606,"Match","Ungrammatical","Experiment 2"
"6649",1.42,0.984775902234877,"Match","Ungrammatical","Experiment 2"
"6650",1.43,0.985217013037665,"Match","Ungrammatical","Experiment 2"
"6651",1.44,0.985645367084551,"Match","Ungrammatical","Experiment 2"
"6652",1.45,0.986061295234577,"Match","Ungrammatical","Experiment 2"
"6653",1.46,0.986465217800112,"Match","Ungrammatical","Experiment 2"
"6654",1.47,0.986857430855763,"Match","Ungrammatical","Experiment 2"
"6655",1.48,0.987238277769156,"Match","Ungrammatical","Experiment 2"
"6656",1.49,0.987608130731849,"Match","Ungrammatical","Experiment 2"
"6657",1.5,0.987967245758459,"Match","Ungrammatical","Experiment 2"
"6658",1.51,0.988315965095459,"Match","Ungrammatical","Experiment 2"
"6659",1.52,0.988654608431484,"Match","Ungrammatical","Experiment 2"
"6660",1.53,0.988983414797658,"Match","Ungrammatical","Experiment 2"
"6661",1.54,0.989302713423375,"Match","Ungrammatical","Experiment 2"
"6662",1.55,0.989612769561326,"Match","Ungrammatical","Experiment 2"
"6663",1.56,0.98991382302573,"Match","Ungrammatical","Experiment 2"
"6664",1.57,0.990206179325736,"Match","Ungrammatical","Experiment 2"
"6665",1.58,0.990490054013446,"Match","Ungrammatical","Experiment 2"
"6666",1.59,0.990765695834644,"Match","Ungrammatical","Experiment 2"
"6667",1.6,0.991033375315663,"Match","Ungrammatical","Experiment 2"
"6668",1.61,0.991293278376635,"Match","Ungrammatical","Experiment 2"
"6669",1.62,0.991545652999753,"Match","Ungrammatical","Experiment 2"
"6670",1.63,0.991790731567573,"Match","Ungrammatical","Experiment 2"
"6671",1.64,0.992028687243839,"Match","Ungrammatical","Experiment 2"
"6672",1.65,0.992259758623367,"Match","Ungrammatical","Experiment 2"
"6673",1.66,0.992484138599384,"Match","Ungrammatical","Experiment 2"
"6674",1.67,0.992702000551791,"Match","Ungrammatical","Experiment 2"
"6675",1.68,0.992913566024573,"Match","Ungrammatical","Experiment 2"
"6676",1.69,0.993118991623382,"Match","Ungrammatical","Experiment 2"
"6677",1.7,0.993318457181352,"Match","Ungrammatical","Experiment 2"
"6678",1.71,0.993512158975774,"Match","Ungrammatical","Experiment 2"
"6679",1.72,0.99370023180423,"Match","Ungrammatical","Experiment 2"
"6680",1.73,0.993882855061615,"Match","Ungrammatical","Experiment 2"
"6681",1.74,0.994060197426543,"Match","Ungrammatical","Experiment 2"
"6682",1.75,0.994232384182421,"Match","Ungrammatical","Experiment 2"
"6683",1.76,0.994399588022308,"Match","Ungrammatical","Experiment 2"
"6684",1.77,0.994561949057378,"Match","Ungrammatical","Experiment 2"
"6685",1.78,0.994719592504498,"Match","Ungrammatical","Experiment 2"
"6686",1.79,0.994872678854386,"Match","Ungrammatical","Experiment 2"
"6687",1.8,0.99502132178584,"Match","Ungrammatical","Experiment 2"
"6688",1.81,0.995165651192462,"Match","Ungrammatical","Experiment 2"
"6689",1.82,0.995305809364355,"Match","Ungrammatical","Experiment 2"
"6690",1.83,0.995441893964073,"Match","Ungrammatical","Experiment 2"
"6691",1.84,0.995574034673061,"Match","Ungrammatical","Experiment 2"
"6692",1.85,0.995702353846929,"Match","Ungrammatical","Experiment 2"
"6693",1.86,0.995826942074704,"Match","Ungrammatical","Experiment 2"
"6694",1.87,0.995947924274645,"Match","Ungrammatical","Experiment 2"
"6695",1.88,0.996065402161477,"Match","Ungrammatical","Experiment 2"
"6696",1.89,0.996179466123926,"Match","Ungrammatical","Experiment 2"
"6697",1.9,0.996290232365069,"Match","Ungrammatical","Experiment 2"
"6698",1.91,0.996397783369663,"Match","Ungrammatical","Experiment 2"
"6699",1.92,0.996502212916974,"Match","Ungrammatical","Experiment 2"
"6700",1.93,0.996603624117029,"Match","Ungrammatical","Experiment 2"
"6701",1.94,0.996702087704324,"Match","Ungrammatical","Experiment 2"
"6702",1.95,0.996797697387978,"Match","Ungrammatical","Experiment 2"
"6703",1.96,0.996890541891329,"Match","Ungrammatical","Experiment 2"
"6704",1.97,0.996980686699121,"Match","Ungrammatical","Experiment 2"
"6705",1.98,0.997068222143347,"Match","Ungrammatical","Experiment 2"
"6706",1.99,0.997153222042741,"Match","Ungrammatical","Experiment 2"
"6707",2,0.997235751630061,"Match","Ungrammatical","Experiment 2"
"6708",2.01,0.997315895018957,"Match","Ungrammatical","Experiment 2"
"6709",2.02,0.997393712048649,"Match","Ungrammatical","Experiment 2"
"6710",2.03,0.997469270408338,"Match","Ungrammatical","Experiment 2"
"6711",2.04,0.997542644800154,"Match","Ungrammatical","Experiment 2"
"6712",2.05,0.997613886447861,"Match","Ungrammatical","Experiment 2"
"6713",2.06,0.997683063052921,"Match","Ungrammatical","Experiment 2"
"6714",2.07,0.997750238939084,"Match","Ungrammatical","Experiment 2"
"6715",2.08,0.997815461438238,"Match","Ungrammatical","Experiment 2"
"6716",2.09,0.997878795861085,"Match","Ungrammatical","Experiment 2"
"6717",2.1,0.997940295772296,"Match","Ungrammatical","Experiment 2"
"6718",2.11,0.998000008244996,"Match","Ungrammatical","Experiment 2"
"6719",2.12,0.998057994155423,"Match","Ungrammatical","Experiment 2"
"6720",2.13,0.998114296910985,"Match","Ungrammatical","Experiment 2"
"6721",2.14,0.998168965362469,"Match","Ungrammatical","Experiment 2"
"6722",2.15,0.99822205362433,"Match","Ungrammatical","Experiment 2"
"6723",2.16,0.998273598789303,"Match","Ungrammatical","Experiment 2"
"6724",2.17,0.998323649763674,"Match","Ungrammatical","Experiment 2"
"6725",2.18,0.998372253176794,"Match","Ungrammatical","Experiment 2"
"6726",2.19,0.998419443238465,"Match","Ungrammatical","Experiment 2"
"6727",2.2,0.998465267164321,"Match","Ungrammatical","Experiment 2"
"6728",2.21,0.998509763818464,"Match","Ungrammatical","Experiment 2"
"6729",2.22,0.998552967168467,"Match","Ungrammatical","Experiment 2"
"6730",2.23,0.998594921268579,"Match","Ungrammatical","Experiment 2"
"6731",2.24,0.998635657605836,"Match","Ungrammatical","Experiment 2"
"6732",2.25,0.998675211432494,"Match","Ungrammatical","Experiment 2"
"6733",2.26,0.998713621946514,"Match","Ungrammatical","Experiment 2"
"6734",2.27,0.998750916007761,"Match","Ungrammatical","Experiment 2"
"6735",2.28,0.998787128942799,"Match","Ungrammatical","Experiment 2"
"6736",2.29,0.998822294551879,"Match","Ungrammatical","Experiment 2"
"6737",2.3,0.998856437560649,"Match","Ungrammatical","Experiment 2"
"6738",2.31,0.998889592101153,"Match","Ungrammatical","Experiment 2"
"6739",2.32,0.998921786369695,"Match","Ungrammatical","Experiment 2"
"6740",2.33,0.998953044876933,"Match","Ungrammatical","Experiment 2"
"6741",2.34,0.998983399501514,"Match","Ungrammatical","Experiment 2"
"6742",2.35,0.999012873083758,"Match","Ungrammatical","Experiment 2"
"6743",2.36,0.999041491061345,"Match","Ungrammatical","Experiment 2"
"6744",2.37,0.999069281826193,"Match","Ungrammatical","Experiment 2"
"6745",2.38,0.999096264828632,"Match","Ungrammatical","Experiment 2"
"6746",2.39,0.999122465584992,"Match","Ungrammatical","Experiment 2"
"6747",2.4,0.999147908595063,"Match","Ungrammatical","Experiment 2"
"6748",2.41,0.999172611730064,"Match","Ungrammatical","Experiment 2"
"6749",2.42,0.999196599663005,"Match","Ungrammatical","Experiment 2"
"6750",2.43,0.999219892849708,"Match","Ungrammatical","Experiment 2"
"6751",2.44,0.999242508977081,"Match","Ungrammatical","Experiment 2"
"6752",2.45,0.999264471112124,"Match","Ungrammatical","Experiment 2"
"6753",2.46,0.999285795823265,"Match","Ungrammatical","Experiment 2"
"6754",2.47,0.999306501465297,"Match","Ungrammatical","Experiment 2"
"6755",2.48,0.999326608602471,"Match","Ungrammatical","Experiment 2"
"6756",2.49,0.999346131320008,"Match","Ungrammatical","Experiment 2"
"6757",2.5,0.999365088047697,"Match","Ungrammatical","Experiment 2"
"6758",2.51,0.999383496543431,"Match","Ungrammatical","Experiment 2"
"6759",2.52,0.9994013697246,"Match","Ungrammatical","Experiment 2"
"6760",2.53,0.999418725426061,"Match","Ungrammatical","Experiment 2"
"6761",2.54,0.999435578487577,"Match","Ungrammatical","Experiment 2"
"6762",2.55,0.999451941672345,"Match","Ungrammatical","Experiment 2"
"6763",2.56,0.999467831670694,"Match","Ungrammatical","Experiment 2"
"6764",2.57,0.999483260501743,"Match","Ungrammatical","Experiment 2"
"6765",2.58,0.999498241409091,"Match","Ungrammatical","Experiment 2"
"6766",2.59,0.999512789287063,"Match","Ungrammatical","Experiment 2"
"6767",2.6,0.999526914336052,"Match","Ungrammatical","Experiment 2"
"6768",2.61,0.999540629867047,"Match","Ungrammatical","Experiment 2"
"6769",2.62,0.999553948750976,"Match","Ungrammatical","Experiment 2"
"6770",2.63,0.999566880324934,"Match","Ungrammatical","Experiment 2"
"6771",2.64,0.999579437480526,"Match","Ungrammatical","Experiment 2"
"6772",2.65,0.999591630983011,"Match","Ungrammatical","Experiment 2"
"6773",2.66,0.999603470042811,"Match","Ungrammatical","Experiment 2"
"6774",2.67,0.999614966735935,"Match","Ungrammatical","Experiment 2"
"6775",2.68,0.999626129781597,"Match","Ungrammatical","Experiment 2"
"6776",2.69,0.999636968735196,"Match","Ungrammatical","Experiment 2"
"6777",2.7,0.999647494384216,"Match","Ungrammatical","Experiment 2"
"6778",2.71,0.999657714115992,"Match","Ungrammatical","Experiment 2"
"6779",2.72,0.999667637544207,"Match","Ungrammatical","Experiment 2"
"6780",2.73,0.999677273997506,"Match","Ungrammatical","Experiment 2"
"6781",2.74,0.999686630225314,"Match","Ungrammatical","Experiment 2"
"6782",2.75,0.999695715545903,"Match","Ungrammatical","Experiment 2"
"6783",2.76,0.999704537768541,"Match","Ungrammatical","Experiment 2"
"6784",2.77,0.999713103540047,"Match","Ungrammatical","Experiment 2"
"6785",2.78,0.999721421597518,"Match","Ungrammatical","Experiment 2"
"6786",2.79,0.999729498266481,"Match","Ungrammatical","Experiment 2"
"6787",2.8,0.999737340441049,"Match","Ungrammatical","Experiment 2"
"6788",2.81,0.999744955934113,"Match","Ungrammatical","Experiment 2"
"6789",2.82,0.999752350095963,"Match","Ungrammatical","Experiment 2"
"6790",2.83,0.999759529869789,"Match","Ungrammatical","Experiment 2"
"6791",2.84,0.999766502016711,"Match","Ungrammatical","Experiment 2"
"6792",2.85,0.999773271415833,"Match","Ungrammatical","Experiment 2"
"6793",2.86,0.999779844802433,"Match","Ungrammatical","Experiment 2"
"6794",2.87,0.999786227841322,"Match","Ungrammatical","Experiment 2"
"6795",2.88,0.999792425329418,"Match","Ungrammatical","Experiment 2"
"6796",2.89,0.999798443587885,"Match","Ungrammatical","Experiment 2"
"6797",2.9,0.999804287205857,"Match","Ungrammatical","Experiment 2"
"6798",2.91,0.999809961157215,"Match","Ungrammatical","Experiment 2"
"6799",2.92,0.99981547110039,"Match","Ungrammatical","Experiment 2"
"6800",2.93,0.999820820910504,"Match","Ungrammatical","Experiment 2"
"6801",2.94,0.999826015601954,"Match","Ungrammatical","Experiment 2"
"6802",2.95,0.999831060074901,"Match","Ungrammatical","Experiment 2"
"6803",2.96,0.999835957856564,"Match","Ungrammatical","Experiment 2"
"6804",2.97,0.99984071381513,"Match","Ungrammatical","Experiment 2"
"6805",2.98,0.999845332059733,"Match","Ungrammatical","Experiment 2"
"6806",2.99,0.999849816052362,"Match","Ungrammatical","Experiment 2"
"6807",3,0.999854170366141,"Match","Ungrammatical","Experiment 2"
"6808",3.01,0.999858398330578,"Match","Ungrammatical","Experiment 2"
"6809",3.02,0.99986250353406,"Match","Ungrammatical","Experiment 2"
"6810",3.03,0.999866490074601,"Match","Ungrammatical","Experiment 2"
"6811",3.04,0.999870360759008,"Match","Ungrammatical","Experiment 2"
"6812",3.05,0.999874119208616,"Match","Ungrammatical","Experiment 2"
